897 493
1427 335
335 1427
867 552
552 867
570 119
119 570
1053 255
255 1053
836 881
881 836
1171 214
214 1171
963 820
820 963
974 344
344 974
843 769
769 843
436 383
383 436
1179 1070
1070 1179
169 9
9 169
1355 349
349 1355
825 91
91 825
636 741
741 636
1431 401
401 1431
1248 790
790 1248
396 470
470 396
139 1272
1272 139
1337 638
638 1337
1255 669
669 1255
358 973
973 358
1045 1164
1164 1045
172 140
140 172
1251 374
374 1251
929 309
309 929
1337 1066
1066 1337
1239 267
267 1239
1201 413
413 1201
835 1073
1073 835
394 257
257 394
250 1269
1269 250
885 1071
1071 885
28 45
45 28
496 1423
1423 496
312 1258
1258 312
1134 1203
1203 1134
758 250
250 758
1420 700
700 1420
1174 1193
1193 1174
797 1445
1445 797
115 117
117 115
604 698
698 604
1307 788
788 1307
808 688
688 808
1444 565
565 1444
842 490
490 842
851 526
526 851
724 1122
1122 724
1221 764
764 1221
140 728
728 140
669 251
251 669
1224 208
208 1224
456 764
764 456
131 1009
1009 131
829 37
37 829
516 323
323 516
972 1142
1142 972
833 131
131 833
695 297
297 695
937 868
868 937
711 1090
1090 711
303 870
870 303
781 868
868 781
933 365
365 933
763 1047
1047 763
1019 1407
1407 1019
585 1069
1069 585
1109 1324
1324 1109
926 1081
1081 926
1222 210
210 1222
917 731
731 917
1166 330
330 1166
28 576
576 28
1166 1139
1139 1166
1160 605
605 1160
196 388
388 196
691 1286
1286 691
145 1071
1071 145
274 875
875 274
1042 659
659 1042
1230 1203
1203 1230
1399 28
28 1399
209 183
183 209
432 800
800 432
649 1389
1389 649
529 1020
1020 529
804 1088
1088 804
1002 1028
1028 1002
1400 416
416 1400
987 1359
1359 987
1183 1036
1036 1183
1039 10
10 1039
587 1381
1381 587
1214 1161
1161 1214
348 1101
1101 348
227 450
450 227
424 919
919 424
116 1237
1237 116
588 1218
1218 588
543 105
105 543
807 1053
1053 807
1056 1267
1267 1056
1364 476
476 1364
639 241
241 639
288 229
229 288
206 1264
1264 206
1229 1063
1063 1229
968 1125
1125 968
213 1114
1114 213
366 691
691 366
943 588
588 943
537 1449
1449 537
797 393
393 797
613 515
515 613
189 652
652 189
309 849
849 309
502 1103
1103 502
1407 1424
1424 1407
1281 1285
1285 1281
174 1037
1037 174
917 386
386 917
1171 283
283 1171
402 1068
1068 402
1113 670
670 1113
1279 1037
1037 1279
589 1217
1217 589
309 971
971 309
765 1248
1248 765
647 251
251 647
3 917
917 3
855 206
206 855
493 719
719 493
451 1091
1091 451
544 130
130 544
1008 862
862 1008
873 32
32 873
213 1403
1403 213
855 542
542 855
1337 755
755 1337
343 618
618 343
365 969
969 365
804 215
215 804
523 426
426 523
676 771
771 676
665 611
611 665
501 207
207 501
1214 471
471 1214
680 47
47 680
1367 1432
1432 1367
1187 449
449 1187
786 1361
1361 786
652 582
582 652
242 415
415 242
738 295
295 738
595 281
281 595
529 665
665 529
915 459
459 915
705 612
612 705
358 83
83 358
1372 722
722 1372
1301 681
681 1301
471 1172
1172 471
391 1221
1221 391
650 134
134 650
1322 975
975 1322
1061 383
383 1061
175 148
148 175
298 481
481 298
540 806
806 540
1360 107
107 1360
1019 1381
1381 1019
754 1037
1037 754
1280 954
954 1280
772 29
29 772
1141 926
926 1141
123 1091
1091 123
58 531
531 58
172 618
618 172
7 1029
1029 7
431 399
399 431
687 1184
1184 687
205 913
913 205
1190 869
869 1190
797 1249
1249 797
624 1098
1098 624
1377 714
714 1377
236 866
866 236
778 217
217 778
1378 1159
1159 1378
593 1013
1013 593
456 830
830 456
412 520
520 412
1293 623
623 1293
95 704
704 95
80 320
320 80
535 1251
1251 535
779 877
877 779
938 484
484 938
265 1258
1258 265
291 172
172 291
1387 1007
1007 1387
966 1045
1045 966
236 627
627 236
553 879
879 553
137 215
215 137
2 1380
1380 2
782 849
849 782
547 812
812 547
1076 585
585 1076
391 1305
1305 391
1239 1020
1020 1239
456 246
246 456
352 861
861 352
456 1376
1376 456
1381 1323
1323 1381
1039 1186
1186 1039
1450 886
886 1450
645 692
692 645
757 909
909 757
1009 692
692 1009
782 213
213 782
1393 794
794 1393
720 326
326 720
573 197
197 573
207 1090
1090 207
760 488
488 760
312 1107
1107 312
1354 1114
1114 1354
221 83
83 221
1451 71
71 1451
916 978
978 916
510 740
740 510
279 892
892 279
136 862
862 136
534 1182
1182 534
835 1301
1301 835
347 671
671 347
1333 1241
1241 1333
1227 1175
1175 1227
189 302
302 189
451 847
847 451
434 669
669 434
1397 669
669 1397
1003 976
976 1003
213 82
82 213
506 52
52 506
1436 511
511 1436
1182 1208
1208 1182
650 69
69 650
699 1082
1082 699
934 834
834 934
1003 821
821 1003
634 1445
1445 634
421 1332
1332 421
1296 619
619 1296
528 79
79 528
1140 143
143 1140
338 386
386 338
391 1289
1289 391
142 89
89 142
588 857
857 588
123 881
881 123
571 1014
1014 571
782 1349
1349 782
1149 1343
1343 1149
711 1380
1380 711
266 391
391 266
775 732
732 775
665 514
514 665
168 1121
1121 168
799 455
455 799
1197 38
38 1197
754 558
558 754
1181 1068
1068 1181
1320 281
281 1320
758 58
58 758
1190 1084
1084 1190
108 11
11 108
547 87
87 547
797 962
962 797
136 1026
1026 136
1140 119
119 1140
1117 149
149 1117
1411 1164
1164 1411
1027 1369
1369 1027
76 1357
1357 76
642 381
381 642
126 316
316 126
977 386
386 977
575 977
977 575
437 1098
1098 437
140 1181
1181 140
651 37
37 651
602 569
569 602
830 481
481 830
677 567
567 677
963 1208
1208 963
481 569
569 481
1319 30
30 1319
667 320
320 667
822 532
532 822
477 130
130 477
55 497
497 55
930 435
435 930
1144 804
804 1144
516 1238
1238 516
1251 576
576 1251
1062 1284
1284 1062
956 1289
1289 956
1282 361
361 1282
1257 1065
1065 1257
970 1383
1383 970
1286 851
851 1286
334 737
737 334
1272 1071
1071 1272
1188 724
724 1188
1453 1338
1338 1453
27 395
395 27
685 724
724 685
588 808
808 588
1136 251
251 1136
1235 124
124 1235
1443 1254
1254 1443
573 269
269 573
463 476
476 463
602 562
562 602
1431 971
971 1431
101 624
624 101
278 560
560 278
1165 992
992 1165
187 1295
1295 187
224 981
981 224
665 1267
1267 665
248 383
383 248
1080 821
821 1080
421 1313
1313 421
436 800
800 436
886 976
976 886
312 1219
1219 312
436 324
324 436
807 543
543 807
637 131
131 637
521 602
602 521
1381 302
302 1381
524 700
700 524
581 1150
1150 581
81 194
194 81
1449 520
520 1449
707 773
773 707
1326 365
365 1326
143 995
995 143
164 562
562 164
1416 1049
1049 1416
249 629
629 249
1367 671
671 1367
604 297
297 604
639 977
977 639
1177 23
23 1177
1367 202
202 1367
137 1418
1418 137
264 967
967 264
60 184
184 60
1376 606
606 1376
974 85
85 974
787 837
837 787
604 1455
1455 604
1263 1231
1231 1263
400 865
865 400
851 1228
1228 851
493 1086
1086 493
1060 1298
1298 1060
998 576
576 998
1347 1415
1415 1347
550 1010
1010 550
990 75
75 990
49 444
444 49
213 1407
1407 213
679 404
404 679
328 885
885 328
1032 1176
1176 1032
437 1449
1449 437
1022 948
948 1022
393 1000
1000 393
608 447
447 608
1242 75
75 1242
890 1102
1102 890
841 330
330 841
1185 924
924 1185
731 113
113 731
467 764
764 467
431 188
188 431
854 801
801 854
1152 687
687 1152
387 830
830 387
969 261
261 969
479 1113
1113 479
857 1335
1335 857
1134 507
507 1134
694 1411
1411 694
1272 1088
1088 1272
29 549
549 29
328 233
233 328
291 1420
1420 291
1094 996
996 1094
941 164
164 941
1295 579
579 1295
822 455
455 822
434 526
526 434
156 103
103 156
897 414
414 897
747 1223
1223 747
636 548
548 636
349 1150
1150 349
536 98
98 536
851 995
995 851
220 1222
1222 220
102 893
893 102
1321 478
478 1321
721 1244
1244 721
405 803
803 405
868 1107
1107 868
829 753
753 829
1252 740
740 1252
1318 569
569 1318
344 794
794 344
803 618
618 803
1316 372
372 1316
624 1219
1219 624
51 1371
1371 51
387 1289
1289 387
1354 827
827 1354
165 959
959 165
965 284
284 965
1061 80
80 1061
436 2
2 436
913 989
989 913
656 1317
1317 656
879 580
580 879
19 551
551 19
928 1045
1045 928
397 709
709 397
30 1132
1132 30
237 303
303 237
456 313
313 456
174 542
542 174
280 147
147 280
1107 167
167 1107
272 579
579 272
205 642
642 205
461 505
505 461
808 1090
1090 808
1035 1132
1132 1035
559 698
698 559
27 699
699 27
671 1335
1335 671
95 283
283 95
162 927
927 162
367 1136
1136 367
516 832
832 516
451 16
16 451
134 1305
1305 134
1088 240
240 1088
269 716
716 269
1233 228
228 1233
587 1307
1307 587
990 1041
1041 990
990 1447
1447 990
1290 897
897 1290
822 263
263 822
1140 700
700 1140
542 551
551 542
1015 258
258 1015
370 1289
1289 370
299 795
795 299
1286 1455
1455 1286
724 270
270 724
288 1144
1144 288
343 673
673 343
298 643
643 298
1358 724
724 1358
1106 1248
1248 1106
1407 212
212 1407
744 961
961 744
916 449
449 916
340 713
713 340
208 545
545 208
587 1086
1086 587
578 77
77 578
353 360
360 353
941 624
624 941
467 1262
1262 467
650 1361
1361 650
602 90
90 602
1037 1254
1254 1037
1061 922
922 1061
1134 239
239 1134
1141 1018
1018 1141
1243 605
605 1243
389 805
805 389
890 771
771 890
1355 375
375 1355
307 97
97 307
1162 890
890 1162
1431 1301
1301 1431
1019 706
706 1019
157 480
480 157
256 1432
1432 256
607 714
714 607
340 736
736 340
174 846
846 174
145 701
701 145
48 260
260 48
657 1342
1342 657
591 383
383 591
66 216
216 66
706 1145
1145 706
963 1379
1379 963
602 1092
1092 602
958 581
581 958
975 852
852 975
1002 117
117 1002
888 614
614 888
1452 839
839 1452
680 115
115 680
1361 1145
1145 1361
545 203
203 545
1358 1116
1116 1358
990 872
872 990
190 122
122 190
1327 275
275 1327
999 1290
1290 999
726 1189
1189 726
299 845
845 299
1191 900
900 1191
136 1334
1334 136
247 1390
1390 247
936 1255
1255 936
908 231
231 908
941 1088
1088 941
760 1086
1086 760
1126 530
530 1126
745 300
300 745
559 219
219 559
0 459
459 0
564 16
16 564
220 1213
1213 220
1004 1318
1318 1004
766 31
31 766
405 80
80 405
1040 544
544 1040
314 773
773 314
1268 1403
1403 1268
943 453
453 943
16 1088
1088 16
1313 525
525 1313
1333 346
346 1333
130 1122
1122 130
325 654
654 325
978 1363
1363 978
1210 149
149 1210
1429 284
284 1429
947 868
868 947
738 1107
1107 738
1452 714
714 1452
443 364
364 443
92 1328
1328 92
288 108
108 288
697 609
609 697
158 1448
1448 158
738 238
238 738
129 1102
1102 129
374 349
349 374
873 604
604 873
73 144
144 73
248 823
823 248
521 513
513 521
999 1121
1121 999
1232 1206
1206 1232
952 137
137 952
761 417
417 761
1215 201
201 1215
847 1022
1022 847
821 598
598 821
801 420
420 801
738 461
461 738
836 1355
1355 836
1138 1033
1033 1138
366 739
739 366
392 306
306 392
1257 1432
1432 1257
1039 1178
1178 1039
288 1388
1388 288
908 742
742 908
602 710
710 602
1161 362
362 1161
1220 1450
1450 1220
299 734
734 299
383 386
386 383
1107 1154
1154 1107
223 1245
1245 223
575 1086
1086 575
374 547
547 374
469 1413
1413 469
564 1302
1302 564
1417 1033
1033 1417
341 930
930 341
12 1325
1325 12
277 363
363 277
160 494
494 160
953 308
308 953
941 139
139 941
1182 374
374 1182
359 1274
1274 359
41 782
782 41
650 235
235 650
286 34
34 286
1015 870
870 1015
344 706
706 344
761 433
433 761
75 604
604 75
578 1133
1133 578
1317 897
897 1317
587 799
799 587
1193 103
103 1193
652 574
574 652
1221 474
474 1221
577 272
272 577
41 972
972 41
70 262
262 70
1003 1012
1012 1003
200 1181
1181 200
711 834
834 711
59 326
326 59
1248 986
986 1248
1115 1426
1426 1115
1265 111
111 1265
196 340
340 196
545 936
936 545
1190 212
212 1190
111 996
996 111
1256 990
990 1256
350 1123
1123 350
242 1218
1218 242
1129 428
428 1129
1353 1218
1218 1353
519 917
917 519
915 255
255 915
254 293
293 254
1443 1164
1164 1443
920 530
530 920
242 442
442 242
451 1151
1151 451
1372 892
892 1372
1322 563
563 1322
279 1086
1086 279
1190 1289
1289 1190
1381 682
682 1381
1243 56
56 1243
882 1381
1381 882
196 1178
1178 196
1140 545
545 1140
1278 382
382 1278
1431 30
30 1431
419 356
356 419
1376 977
977 1376
517 827
827 517
115 573
573 115
1083 1217
1217 1083
1258 622
622 1258
1268 978
978 1268
259 1287
1287 259
988 231
231 988
137 1452
1452 137
16 1194
1194 16
1387 75
75 1387
420 1012
1012 420
524 604
604 524
594 605
605 594
301 449
449 301
691 389
389 691
1312 965
965 1312
109 915
915 109
349 912
912 349
666 87
87 666
1278 215
215 1278
417 1431
1431 417
196 1236
1236 196
75 1101
1101 75
1295 1089
1089 1295
0 552
552 0
60 941
941 60
1056 40
40 1056
1433 1192
1192 1433
668 1050
1050 668
765 1058
1058 765
102 1424
1424 102
656 495
495 656
1207 570
570 1207
288 571
571 288
242 602
602 242
113 349
349 113
1171 1133
1133 1171
13 1161
1161 13
1025 342
342 1025
878 1297
1297 878
243 433
433 243
1223 312
312 1223
1364 88
88 1364
382 700
700 382
298 694
694 298
1291 223
223 1291
53 119
119 53
455 303
303 455
1346 977
977 1346
1026 20
20 1026
1225 1363
1363 1225
378 796
796 378
634 1187
1187 634
782 526
526 782
1085 591
591 1085
88 1262
1262 88
317 739
739 317
545 37
37 545
682 785
785 682
966 236
236 966
679 180
180 679
999 457
457 999
1316 375
375 1316
740 124
124 740
584 417
417 584
535 485
485 535
17 595
595 17
286 129
129 286
273 1147
1147 273
937 1277
1277 937
514 29
29 514
378 1310
1310 378
704 475
475 704
538 994
994 538
106 1112
1112 106
1214 195
195 1214
1127 258
258 1127
451 956
956 451
850 1355
1355 850
593 834
834 593
596 1066
1066 596
492 217
217 492
1040 767
767 1040
830 561
561 830
1364 1245
1245 1364
1096 74
74 1096
1230 996
996 1230
387 572
572 387
914 1088
1088 914
196 466
466 196
307 1104
1104 307
370 683
683 370
837 361
361 837
1372 86
86 1372
970 815
815 970
431 401
401 431
44 1258
1258 44
1315 600
600 1315
888 215
215 888
404 134
134 404
185 93
93 185
1140 141
141 1140
142 996
996 142
789 1143
1143 789
1287 308
308 1287
779 1254
1254 779
1205 354
354 1205
1114 324
324 1114
1011 206
206 1011
858 1035
1035 858
514 835
835 514
885 886
886 885
1247 1374
1374 1247
1115 1005
1005 1115
318 319
319 318
557 249
249 557
671 781
781 671
754 572
572 754
1399 768
768 1399
645 118
118 645
1256 496
496 1256
671 896
896 671
518 6
6 518
1187 96
96 1187
822 1012
1012 822
718 945
945 718
568 366
366 568
1177 1246
1246 1177
856 1254
1254 856
978 488
488 978
563 366
366 563
571 1013
1013 571
288 465
465 288
648 473
473 648
750 1101
1101 750
863 317
317 863
937 1321
1321 937
1255 1021
1021 1255
906 783
783 906
174 312
312 174
199 870
870 199
808 1011
1011 808
625 464
464 625
987 1361
1361 987
1421 1318
1318 1421
1391 1147
1147 1391
799 851
851 799
563 110
110 563
397 794
794 397
889 527
527 889
367 95
95 367
593 182
182 593
1061 963
963 1061
578 880
880 578
273 1429
1429 273
250 800
800 250
787 30
30 787
391 1039
1039 391
1414 167
167 1414
805 350
350 805
300 583
583 300
1176 191
191 1176
590 669
669 590
183 499
499 183
221 671
671 221
673 1437
1437 673
894 1268
1268 894
650 1452
1452 650
203 1130
1130 203
1267 1066
1066 1267
889 970
970 889
635 417
417 635
911 710
710 911
959 724
724 959
1193 732
732 1193
854 978
978 854
704 886
886 704
1174 1399
1399 1174
1198 411
411 1198
320 1133
1133 320
711 617
617 711
807 114
114 807
957 1386
1386 957
803 1340
1340 803
452 715
715 452
968 252
252 968
49 622
622 49
770 816
816 770
436 486
486 436
1198 835
835 1198
170 678
678 170
752 439
439 752
1179 796
796 1179
1296 365
365 1296
928 224
224 928
831 1176
1176 831
292 1320
1320 292
151 1210
1210 151
309 1325
1325 309
384 1128
1128 384
892 533
533 892
545 159
159 545
546 1441
1441 546
1156 687
687 1156
1278 743
743 1278
735 19
19 735
377 712
712 377
1141 859
859 1141
1086 554
554 1086
87 1301
1301 87
563 507
507 563
1355 978
978 1355
462 1087
1087 462
68 388
388 68
686 161
161 686
685 997
997 685
1333 1122
1122 1333
1056 233
233 1056
606 1317
1317 606
1152 1339
1339 1152
844 1001
1001 844
618 716
716 618
441 1108
1108 441
0 28
28 0
575 716
716 575
1248 598
598 1248
361 1262
1262 361
987 1203
1203 987
449 283
283 449
493 90
90 493
1226 283
283 1226
137 935
935 137
403 357
357 403
1187 1350
1350 1187
0 496
496 0
242 1276
1276 242
1333 1088
1088 1333
689 472
472 689
1365 1355
1355 1365
1103 277
277 1103
739 991
991 739
807 881
881 807
1114 716
716 1114
921 429
429 921
171 1443
1443 171
1026 249
249 1026
1318 1240
1240 1318
1187 1446
1446 1187
636 293
293 636
436 1437
1437 436
535 86
86 535
408 178
178 408
524 531
531 524
636 414
414 636
1113 303
303 1113
1059 173
173 1059
50 880
880 50
812 239
239 812
708 1186
1186 708
1140 1424
1424 1140
1392 18
18 1392
427 802
802 427
1438 377
377 1438
591 749
749 591
253 380
380 253
641 939
939 641
237 113
113 237
761 32
32 761
807 212
212 807
457 749
749 457
1341 624
624 1341
1291 399
399 1291
510 21
21 510
1333 337
337 1333
1079 813
813 1079
217 1030
1030 217
60 338
338 60
512 824
824 512
1424 1237
1237 1424
1074 1326
1326 1074
1424 474
474 1424
282 595
595 282
901 292
292 901
1101 1344
1344 1101
1386 146
146 1386
1303 269
269 1303
1382 1070
1070 1382
125 1050
1050 125
1141 902
902 1141
84 974
974 84
326 661
661 326
1106 1307
1307 1106
89 397
397 89
1454 368
368 1454
1309 1366
1366 1309
477 336
336 477
1240 406
406 1240
1199 1362
1362 1199
857 1351
1351 857
89 37
37 89
1090 265
265 1090
886 522
522 886
453 1228
1228 453
481 208
208 481
485 300
300 485
854 768
768 854
571 970
970 571
955 1270
1270 955
1227 729
729 1227
764 110
110 764
915 586
586 915
42 344
344 42
1104 849
849 1104
1248 1350
1350 1248
761 1382
1382 761
1445 1300
1300 1445
939 1246
1246 939
89 821
821 89
226 433
433 226
138 1301
1301 138
811 837
837 811
562 369
369 562
41 444
444 41
599 887
887 599
206 1448
1448 206
1145 315
315 1145
1011 471
471 1011
634 152
152 634
234 912
912 234
887 449
449 887
489 550
550 489
1250 1
1 1250
410 888
888 410
1372 555
555 1372
500 180
180 500
514 1013
1013 514
1256 270
270 1256
717 186
186 717
1345 1352
1352 1345
61 329
329 61
694 1122
1122 694
1164 401
401 1164
267 486
486 267
499 474
474 499
784 859
859 784
1446 573
573 1446
846 1254
1254 846
553 851
851 553
1214 834
834 1214
386 1258
1258 386
1114 950
950 1114
1217 656
656 1217
1445 910
910 1445
162 618
618 162
69 1164
1164 69
1361 1172
1172 1361
614 120
120 614
544 127
127 544
1035 673
673 1035
60 1322
1322 60
607 1386
1386 607
641 1418
1418 641
1090 1012
1012 1090
154 1012
1012 154
1259 1003
1003 1259
309 1105
1105 309
578 1219
1219 578
684 1352
1352 684
357 313
313 357
974 692
692 974
207 1121
1121 207
1158 1253
1253 1158
285 853
853 285
1431 193
193 1431
22 828
828 22
1026 1305
1305 1026
803 867
867 803
749 470
470 749
1173 704
704 1173
1267 210
210 1267
1276 1391
1391 1276
400 710
710 400
697 1048
1048 697
830 14
14 830
1047 24
24 1047
940 218
218 940
1041 261
261 1041
787 5
5 787
485 680
680 485
358 246
246 358
1262 1218
1218 1262
1349 805
805 1349
1354 493
493 1354
1404 1169
1169 1404
864 658
658 864
858 444
444 858
687 430
430 687
1190 745
745 1190
713 1023
1023 713
1124 948
948 1124
1241 113
113 1241
726 1100
1100 726
1316 597
597 1316
268 244
244 268
593 820
820 593
493 981
981 493
1047 1070
1070 1047
134 439
439 134
787 793
793 787
455 817
817 455
1097 949
949 1097
1321 8
8 1321
884 43
43 884
905 1439
1439 905
913 1122
1122 913
1344 834
834 1344
1037 614
614 1037
738 304
304 738
763 693
693 763
763 710
710 763
1004 1130
1130 1004
1198 214
214 1198
858 760
760 858
451 286
286 451
1398 1167
1167 1398
1120 730
730 1120
1098 982
982 1098
481 1012
1012 481
51 188
188 51
542 1143
1143 542
344 224
224 344
803 150
150 803
529 1349
1349 529
237 1070
1070 237
1292 746
746 1292
137 928
928 137
960 67
67 960
430 1326
1326 430
16 1257
1257 16
155 1246
1246 155
730 229
229 730
807 230
230 807
631 284
284 631
1267 800
800 1267
932 181
181 932
891 135
135 891
165 464
464 165
485 647
647 485
1402 780
780 1402
726 867
867 726
965 269
269 965
322 350
350 322
88 265
265 88
1006 1261
1261 1006
911 235
